exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000099726,2.06447763177179,4.7734582432049,2.0032052754407,2.38291017986399,0.0171763846642604,0.0794388704758488,Pex7
ENSMUSE00000102087,12.9938969495654,1.37168622122336,0.698096036252979,1.96489616039918,0.0494262572282773,0.176715186782854,Nmrk2
ENSMUSE00000105272,5.23685883601754,1.79481446848382,0.896643274561945,2.00170404374101,0.0453165712463294,0.165948649042666,Epx
ENSMUSE00000109894,2.28665074268317,3.88706917776541,1.82310915477479,2.13210995490042,0.0329978084512051,0.131825248852853,Vmo1
ENSMUSE00000119116,108.162652942067,0.648415348703288,0.296044284112862,2.19026471207291,0.0285050444762164,0.118403275747966,Lrrc14b
ENSMUSE00000123611,11.6765132164991,1.554823325068,0.707828949463423,2.19660883642389,0.0280483946001204,0.117119006264015,Xpo7
ENSMUSE00000136286,38.5968911382819,3.04684928858856,0.470086143172788,6.48147011529468,9.08331616407642e-11,3.45717397644225e-09,Paqr4
ENSMUSE00000138681,70.3775334285199,2.98864943020446,0.362938644580791,8.23458585860006,1.80179851547792e-16,1.6511404396068e-14,Pigf
ENSMUSE00000146649,64.9801789774614,1.54449180373316,0.529485726376885,2.91696589122744,0.00353454422487854,0.0224092737365503,Plcb3
ENSMUSE00000147002,8.26856118682343,1.83412360330531,0.780291049330122,2.35056342742865,0.0187450126022836,0.0850378275441752,Sfxn4
ENSMUSE00000147348,19.7433168793798,1.36703685390439,0.586430135084382,2.33111631227424,0.0197472273740962,0.0889073014767981,Smndc1
ENSMUSE00000161254,9.92748556023626,2.51936667529794,0.884791873295387,2.84741163581738,0.00440763286764889,0.0267489201998478,Atf3
ENSMUSE00000181234,56.3856662317513,1.38646166811804,0.571014815490796,2.42806601598657,0.0151795799536193,0.0721605490772014,Pnrc2
ENSMUSE00000182569,2.77939146655523,4.2356929525584,1.50781894399206,2.80915223239211,0.00496721525272598,0.0296168344873496,Extl1
