#Coverage	Number of genomic locations
0.0	2.625677242E9
1.0	5.5114086E7
2.0	2.1437633E7
3.0	9952133.0
4.0	5099794.0
5.0	2822238.0
6.0	1675255.0
7.0	1057454.0
8.0	697248.0
9.0	476391.0
10.0	334115.0
11.0	242037.0
12.0	180183.0
13.0	136414.0
14.0	105501.0
15.0	81708.0
16.0	65703.0
17.0	53049.0
18.0	42142.0
19.0	34707.0
20.0	28502.0
21.0	23405.0
22.0	19919.0
23.0	16307.0
24.0	13842.0
25.0	11834.0
26.0	10304.0
27.0	9032.0
28.0	7705.0
29.0	6933.0
30.0	6260.0
31.0	5690.0
32.0	4926.0
33.0	4487.0
34.0	4028.0
35.0	3758.0
36.0	3438.0
37.0	3252.0
38.0	2943.0
39.0	2543.0
40.0	2357.0
41.0	2413.0
42.0	2072.0
43.0	2112.0
44.0	1891.0
45.0	1874.0
46.0	1736.0
47.0	1579.0
48.0	1463.0
49.0	1275.0
50.0	1359.0
51.0	1247.0
52.0	1229.0
53.0	1223.0
54.0	1106.0
55.0	1131.0
56.0	1087.0
57.0	994.0
58.0	984.0
59.0	941.0
60.0	882.0
61.0	835.0
62.0	807.0
63.0	775.0
64.0	719.0
65.0	672.0
66.0	676.0
67.0	742.0
68.0	655.0
69.0	580.0
70.0	542.0
71.0	498.0
72.0	516.0
73.0	455.0
74.0	490.0
75.0	420.0
76.0	429.0
77.0	404.0
78.0	432.0
79.0	388.0
80.0	325.0
81.0	361.0
82.0	297.0
83.0	303.0
84.0	320.0
85.0	286.0
86.0	250.0
87.0	237.0
88.0	265.0
89.0	285.0
90.0	216.0
91.0	190.0
92.0	179.0
93.0	157.0
94.0	175.0
95.0	153.0
96.0	137.0
97.0	146.0
98.0	104.0
99.0	130.0
100.0	157.0
101.0	115.0
102.0	142.0
103.0	109.0
104.0	113.0
105.0	99.0
106.0	118.0
107.0	81.0
108.0	102.0
109.0	84.0
110.0	78.0
111.0	92.0
112.0	82.0
113.0	82.0
114.0	74.0
115.0	77.0
116.0	80.0
117.0	83.0
118.0	77.0
119.0	69.0
120.0	109.0
121.0	69.0
122.0	68.0
123.0	63.0
124.0	56.0
125.0	93.0
126.0	66.0
127.0	79.0
128.0	85.0
129.0	65.0
130.0	61.0
131.0	61.0
132.0	41.0
133.0	68.0
134.0	40.0
135.0	49.0
136.0	39.0
137.0	57.0
138.0	45.0
139.0	37.0
140.0	50.0
141.0	50.0
142.0	24.0
