"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035458","cellular response to interferon-beta","8/150","46/23174",5.41012589488716e-10,1.42935526142919e-06,1.16232283699628e-06,"Ifi209/Ifi214/Ifi213/Ifi203/Mndal/Ifi211/Gm12185/9930111J21Rik1",8
"GO:0035456","response to interferon-beta","8/150","56/23174",2.7888294058356e-09,3.68404364510883e-06,2.99578990384762e-06,"Ifi209/Ifi214/Ifi213/Ifi203/Mndal/Ifi211/Gm12185/9930111J21Rik1",8
"GO:0031349","positive regulation of defense response","15/150","371/23174",2.01248308341848e-08,1.41892818484194e-05,1.15384374885948e-05,"Slamf6/Ifi209/Stap1/Cadm1/Ifi214/Ifi203/Mndal/Ifi211/Cd160/Nod1/Crtam/Tnfaip3/Cd86/Nfkbiz/Ticam2",15
"GO:0042110","T cell activation","17/150","491/23174",2.14826371664185e-08,1.41892818484194e-05,1.15384374885948e-05,"Slamf6/Dusp10/Kit/Rora/Ccr9/Ripor2/Cxcr4/Cd44/Cd160/Il15/Bcl2a1d/Stx11/Zfp36l1/Bcl6/Cd86/Nfkbiz/Runx1",17
"GO:0001819","positive regulation of cytokine production","16/150","445/23174",3.4080039119254e-08,1.71629856940302e-05,1.39565934106999e-05,"Slamf6/Mcoln2/Casp1/Casp4/Cadm1/Rora/Heg1/Mndal/Ifi211/Cd160/Nod1/Il15/Crtam/Rgcc/Runx1/Ticam2",16
"GO:0045089","positive regulation of innate immune response","12/150","232/23174",3.8977257442915e-08,1.71629856940302e-05,1.39565934106999e-05,"Slamf6/Ifi209/Cadm1/Ifi214/Ifi203/Mndal/Ifi211/Cd160/Crtam/Tnfaip3/Cd86/Ticam2",12
"GO:0045088","regulation of innate immune response","13/150","285/23174",4.56905139473961e-08,1.72449054070029e-05,1.40232088671632e-05,"Slamf6/Ifi209/Dusp10/Cadm1/Ifi214/Ifi203/Mndal/Ifi211/Cd160/Crtam/Tnfaip3/Cd86/Ticam2",13
"GO:0030217","T cell differentiation","12/150","269/23174",1.95353500591625e-07,6.45154935703843e-05,5.24626966720405e-05,"Slamf6/Dusp10/Kit/Rora/Ccr9/Cd44/Il15/Bcl2a1d/Zfp36l1/Bcl6/Nfkbiz/Runx1",12
"GO:0030098","lymphocyte differentiation","14/150","395/23174",3.04971040867607e-07,8.95259433302465e-05,7.28006894047704e-05,"Slamf6/Dusp10/Kit/Rora/Ccr9/Cd44/Il15/Bcl2a1d/Tnfaip3/Zfp36l1/Bcl6/Nfkbiz/Runx1/Itm2a",14
"GO:1902107","positive regulation of leukocyte differentiation","9/150","168/23174",1.54469319528109e-06,0.000408107942193264,0.000331865138059863,"Dusp10/Slc9b2/Itgb3/Cd101/Il15/Zfp36l1/Bcl6/Nfkbiz/Runx1",9
"GO:1902105","regulation of leukocyte differentiation","11/150","294/23174",3.55325050796136e-06,0.000853426167457628,0.000693988926961639,"Dusp10/Slc9b2/Itgb3/Cd44/Cd101/Il15/Zfp36l1/Bcl6/Nfkbiz/Runx1/Tjp2",11
"GO:0035710","CD4-positive, alpha-beta T cell activation","7/150","100/23174",4.00340935221131e-06,0.000881417292378524,0.000716750744549411,"Slamf6/Rora/Cd44/Cd160/Bcl6/Nfkbiz/Runx1",7
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","9/150","203/23174",7.27612893522559e-06,0.00130337394291923,0.00105987737260375,"Dusp10/Itga4/Cd44/Cd160/Il15/Bcl6/Cd86/Nfkbiz/Runx1",9
"GO:0032651","regulation of interleukin-1 beta production","6/150","72/23174",7.30988173843983e-06,0.00130337394291923,0.00105987737260375,"Casp1/Casp4/Mndal/Ifi211/Nod1/Tnfaip3",6
"GO:0046631","alpha-beta T cell activation","8/150","157/23174",8.65134152608408e-06,0.00130337394291923,0.00105987737260375,"Slamf6/Rora/Cd44/Cd160/Il15/Bcl6/Nfkbiz/Runx1",8
"GO:1903708","positive regulation of hemopoiesis","9/150","208/23174",8.85184509691583e-06,0.00130337394291923,0.00105987737260375,"Dusp10/Slc9b2/Itgb3/Cd101/Il15/Zfp36l1/Bcl6/Nfkbiz/Runx1",9
"GO:1904019","epithelial cell apoptotic process","7/150","113/23174",9.00543428729728e-06,0.00130337394291923,0.00105987737260375,"Itga4/Fasl/Cd160/Tnfaip3/Zfp36l1/Ryr2/Rgcc",7
"GO:0022407","regulation of cell-cell adhesion","12/150","394/23174",1.03461160493285e-05,0.00130337394291923,0.00105987737260375,"Dusp10/Itga4/Ripor2/Cd44/Cd160/Il15/Tnfaip3/Rgcc/Bcl6/Cd86/Nfkbiz/Runx1",12
"GO:2000353","positive regulation of endothelial cell apoptotic process","4/150","22/23174",1.12650239084237e-05,0.00130337394291923,0.00105987737260375,"Itga4/Fasl/Cd160/Rgcc",4
"GO:0061515","myeloid cell development","6/150","78/23174",1.16401582549315e-05,0.00130337394291923,0.00105987737260375,"Slc9b2/Kit/Klf2/Lrrk1/Bcl6/Tjp2",6
